backend_name;date;results
ibmqx5;2018-07-05T16:03:16.028Z;{'0000000000000010': 211, '0000000000000011': 493, '1000000000000010': 95, '1000000000000011': 225}
ibmqx5;2018-07-05T16:03:16.186Z;{'0000000000000000': 167, '0000000000000001': 11, '0000000000000010': 146, '0000000000000011': 8, '1000000000000000': 383, '1000000000000001': 20, '1000000000000010': 275, '1000000000000011': 14}
ibmqx5;2018-07-05T16:03:16.242Z;{'0000000000000010': 152, '0000000000000011': 583, '1000000000000010': 63, '1000000000000011': 226}
ibmqx5;2018-07-05T16:03:16.330Z;{'0000000000000000': 111, '0000000000000001': 4, '0000000000000010': 76, '0000000000000011': 3, '1000000000000000': 428, '1000000000000001': 19, '1000000000000010': 371, '1000000000000011': 12}
ibmqx5;2018-07-05T16:03:16.412Z;{'0000000000000010': 67, '0000000000000011': 656, '1000000000000010': 34, '1000000000000011': 267}
ibmqx5;2018-07-05T16:03:16.877Z;{'0000000000000000': 75, '0000000000000001': 72, '0000000000000010': 460, '0000000000000011': 393, '1000000000000000': 1, '1000000000000001': 3, '1000000000000010': 10, '1000000000000011': 10}
ibmqx5;2018-07-05T16:03:16.999Z;{'0000000000000010': 64, '0000000000000011': 650, '1000000000000010': 34, '1000000000000011': 276}
ibmqx5;2018-07-05T16:03:17.146Z;{'0000000000000000': 63, '0000000000000001': 52, '0000000000000010': 473, '0000000000000011': 408, '1000000000000000': 4, '1000000000000001': 2, '1000000000000010': 12, '1000000000000011': 10}
ibmqx5;2018-07-05T16:02:32.902Z;{'0000000000000010': 717, '0000000000000011': 18, '1000000000000010': 281, '1000000000000011': 8}
ibmqx5;2018-07-05T16:02:32.993Z;{'0000000000000000': 533, '0000000000000001': 458, '0000000000000010': 11, '0000000000000011': 5, '1000000000000000': 5, '1000000000000001': 12}
ibmqx5;2018-07-05T16:02:33.108Z;{'0000000000000010': 673, '0000000000000011': 40, '1000000000000010': 300, '1000000000000011': 11}
ibmqx5;2018-07-05T16:02:33.196Z;{'0000000000000000': 549, '0000000000000001': 15, '0000000000000010': 410, '0000000000000011': 19, '1000000000000000': 18, '1000000000000001': 1, '1000000000000010': 11, '1000000000000011': 1}
ibmqx5;2018-07-05T16:02:33.276Z;{'0000000000000010': 588, '0000000000000011': 78, '1000000000000010': 299, '1000000000000011': 59}
ibmqx5;2018-07-05T16:02:33.424Z;{'0000000000000000': 487, '0000000000000001': 27, '0000000000000010': 378, '0000000000000011': 28, '1000000000000000': 46, '1000000000000001': 1, '1000000000000010': 54, '1000000000000011': 3}
ibmqx5;2018-07-05T16:02:33.502Z;{'0000000000000010': 555, '0000000000000011': 150, '1000000000000010': 238, '1000000000000011': 81}
ibmqx5;2018-07-05T16:02:33.574Z;{'0000000000000000': 415, '0000000000000001': 21, '0000000000000010': 336, '0000000000000011': 17, '1000000000000000': 131, '1000000000000001': 3, '1000000000000010': 95, '1000000000000011': 6}
ibmqx5;2018-07-05T16:02:33.712Z;{'0000000000000010': 452, '0000000000000011': 264, '1000000000000010': 198, '1000000000000011': 110}
ibmqx5;2018-07-05T16:02:33.767Z;{'0000000000000000': 335, '0000000000000001': 265, '0000000000000010': 204, '0000000000000011': 199, '1000000000000000': 8, '1000000000000001': 7, '1000000000000010': 4, '1000000000000011': 2}
ibmqx5;2018-07-05T16:02:33.873Z;{'0000000000000010': 339, '0000000000000011': 374, '1000000000000010': 130, '1000000000000011': 181}
ibmqx5;2018-07-05T16:02:33.934Z;{'0000000000000000': 242, '0000000000000001': 214, '0000000000000010': 277, '0000000000000011': 266, '1000000000000000': 9, '1000000000000001': 7, '1000000000000010': 4, '1000000000000011': 5}
ibmqx5;2018-07-05T16:02:34.082Z;{'0000000000000010': 220, '0000000000000011': 489, '1000000000000010': 87, '1000000000000011': 228}
ibmqx5;2018-07-05T16:02:34.169Z;{'0000000000000000': 165, '0000000000000001': 7, '0000000000000010': 142, '0000000000000011': 5, '1000000000000000': 383, '1000000000000001': 12, '1000000000000010': 293, '1000000000000011': 17}
ibmqx5;2018-07-05T16:02:34.255Z;{'0000000000000010': 135, '0000000000000011': 570, '1000000000000010': 46, '1000000000000011': 273}
ibmqx5;2018-07-05T16:02:34.386Z;{'0000000000000000': 125, '0000000000000001': 97, '0000000000000010': 408, '0000000000000011': 378, '1000000000000001': 1, '1000000000000010': 6, '1000000000000011': 9}
ibmqx5;2018-07-05T16:02:34.450Z;{'0000000000000010': 69, '0000000000000011': 628, '1000000000000010': 34, '1000000000000011': 293}
ibmqx5;2018-07-05T16:02:34.540Z;{'0000000000000000': 76, '0000000000000001': 50, '0000000000000010': 458, '0000000000000011': 421, '1000000000000000': 1, '1000000000000001': 3, '1000000000000010': 4, '1000000000000011': 11}
ibmqx5;2018-07-05T16:02:34.643Z;{'0000000000000010': 58, '0000000000000011': 624, '1000000000000010': 36, '1000000000000011': 306}
ibmqx5;2018-07-05T16:02:34.785Z;{'0000000000000000': 69, '0000000000000001': 56, '0000000000000010': 444, '0000000000000011': 428, '1000000000000001': 1, '1000000000000010': 11, '1000000000000011': 15}
ibmqx5;2018-07-05T16:01:49.177Z;{'0000000000000010': 613, '0000000000000011': 14, '1000000000000010': 387, '1000000000000011': 10}
ibmqx5;2018-07-05T16:01:49.343Z;{'0000000000000000': 521, '0000000000000001': 460, '0000000000000010': 6, '0000000000000011': 10, '1000000000000000': 13, '1000000000000001': 14}
ibmqx5;2018-07-05T16:01:49.468Z;{'0000000000000010': 613, '0000000000000011': 29, '1000000000000010': 364, '1000000000000011': 18}
ibmqx5;2018-07-05T16:01:49.609Z;{'0000000000000000': 505, '0000000000000001': 447, '0000000000000010': 25, '0000000000000011': 22, '1000000000000000': 10, '1000000000000001': 14, '1000000000000011': 1}
ibmqx5;2018-07-05T16:01:49.744Z;{'0000000000000010': 557, '0000000000000011': 85, '1000000000000010': 329, '1000000000000011': 53}
ibmqx5;2018-07-05T16:01:49.834Z;{'0000000000000000': 473, '0000000000000001': 404, '0000000000000010': 60, '0000000000000011': 58, '1000000000000000': 13, '1000000000000001': 14, '1000000000000010': 2}
ibmqx5;2018-07-05T16:01:49.971Z;{'0000000000000010': 485, '0000000000000011': 156, '1000000000000010': 294, '1000000000000011': 89}
ibmqx5;2018-07-05T16:01:50.039Z;{'0000000000000000': 402, '0000000000000001': 10, '0000000000000010': 341, '0000000000000011': 17, '1000000000000000': 140, '1000000000000001': 8, '1000000000000010': 101, '1000000000000011': 5}
ibmqx5;2018-07-05T16:01:50.129Z;{'0000000000000010': 392, '0000000000000011': 256, '1000000000000010': 220, '1000000000000011': 156}
ibmqx5;2018-07-05T16:01:50.213Z;{'0000000000000000': 341, '0000000000000001': 22, '0000000000000010': 249, '0000000000000011': 13, '1000000000000000': 208, '1000000000000001': 12, '1000000000000010': 169, '1000000000000011': 10}
ibmqx5;2018-07-05T16:01:50.356Z;{'0000000000000010': 307, '0000000000000011': 324, '1000000000000010': 164, '1000000000000011': 229}
ibmqx5;2018-07-05T16:01:50.419Z;{'0000000000000000': 259, '0000000000000001': 12, '0000000000000010': 199, '0000000000000011': 8, '1000000000000000': 287, '1000000000000001': 18, '1000000000000010': 225, '1000000000000011': 16}
ibmqx5;2018-07-05T16:01:50.502Z;{'0000000000000010': 203, '0000000000000011': 438, '1000000000000010': 134, '1000000000000011': 249}
ibmqx5;2018-07-05T16:01:50.607Z;{'0000000000000000': 141, '0000000000000001': 8, '0000000000000010': 141, '0000000000000011': 6, '1000000000000000': 383, '1000000000000001': 24, '1000000000000010': 310, '1000000000000011': 11}
ibmqx5;2018-07-05T16:01:50.738Z;{'0000000000000010': 120, '0000000000000011': 487, '1000000000000010': 89, '1000000000000011': 328}
ibmqx5;2018-07-05T16:01:50.816Z;{'0000000000000000': 95, '0000000000000001': 10, '0000000000000010': 67, '0000000000000011': 3, '1000000000000000': 449, '1000000000000001': 16, '1000000000000010': 365, '1000000000000011': 19}
ibmqx5;2018-07-05T16:01:50.917Z;{'0000000000000010': 68, '0000000000000011': 562, '1000000000000010': 45, '1000000000000011': 349}
ibmqx5;2018-07-05T16:01:51.009Z;{'0000000000000000': 71, '0000000000000001': 53, '0000000000000010': 425, '0000000000000011': 444, '1000000000000000': 3, '1000000000000010': 15, '1000000000000011': 13}
ibmqx5;2018-07-05T16:01:51.099Z;{'0000000000000010': 61, '0000000000000011': 573, '1000000000000001': 1, '1000000000000010': 38, '1000000000000011': 351}
ibmqx5;2018-07-05T16:01:51.196Z;{'0000000000000000': 34, '0000000000000001': 6, '0000000000000010': 34, '0000000000000011': 4, '1000000000000000': 506, '1000000000000001': 24, '1000000000000010': 398, '1000000000000011': 18}
ibmqx5;2018-07-05T16:00:47.669Z;{'0000000000000010': 736, '0000000000000011': 8, '1000000000000010': 264, '1000000000000011': 16}
ibmqx5;2018-07-05T16:00:47.712Z;{'0000000000000000': 513, '0000000000000001': 471, '0000000000000010': 13, '0000000000000011': 4, '1000000000000000': 13, '1000000000000001': 10}
ibmqx5;2018-07-05T16:00:47.844Z;{'0000000000000010': 710, '0000000000000011': 36, '1000000000000010': 269, '1000000000000011': 9}
ibmqx5;2018-07-05T16:00:48.600Z;{'0000000000000000': 542, '0000000000000001': 23, '0000000000000010': 394, '0000000000000011': 22, '1000000000000000': 23, '1000000000000010': 20}
ibmqx5;2018-07-05T16:00:48.038Z;{'0000000000000010': 660, '0000000000000011': 98, '1000000000000010': 226, '1000000000000011': 40}
ibmqx5;2018-07-05T16:00:48.105Z;{'0000000000000000': 470, '0000000000000001': 390, '0000000000000010': 64, '0000000000000011': 62, '1000000000000000': 16, '1000000000000001': 18, '1000000000000010': 4}
ibmqx5;2018-07-05T16:00:48.219Z;{'0000000000000010': 554, '0000000000000011': 199, '1000000000000010': 201, '1000000000000011': 70}
ibmqx5;2018-07-05T16:00:48.300Z;{'0000000000000000': 404, '0000000000000001': 12, '0000000000000010': 351, '0000000000000011': 23, '1000000000000000': 129, '1000000000000001': 5, '1000000000000010': 96, '1000000000000011': 4}
ibmqx5;2018-07-05T16:00:48.396Z;{'0000000000000010': 459, '0000000000000011': 296, '1000000000000010': 168, '1000000000000011': 101}
ibmqx5;2018-07-05T16:00:48.486Z;{'0000000000000000': 316, '0000000000000001': 286, '0000000000000010': 207, '0000000000000011': 194, '1000000000000000': 13, '1000000000000001': 1, '1000000000000010': 4, '1000000000000011': 3}
ibmqx5;2018-07-05T16:00:48.651Z;{'0000000000000010': 332, '0000000000000011': 406, '1000000000000010': 162, '1000000000000011': 124}
ibmqx5;2018-07-05T16:00:48.676Z;{'0000000000000000': 226, '0000000000000001': 222, '0000000000000010': 282, '0000000000000011': 271, '1000000000000000': 8, '1000000000000001': 3, '1000000000000010': 9, '1000000000000011': 3}
ibmqx5;2018-07-05T16:00:48.802Z;{'0000000000000010': 228, '0000000000000011': 535, '1000000000000010': 94, '1000000000000011': 167}
ibmqx5;2018-07-05T16:00:48.882Z;{'0000000000000000': 169, '0000000000000001': 140, '0000000000000010': 369, '0000000000000011': 321, '1000000000000000': 4, '1000000000000001': 3, '1000000000000010': 8, '1000000000000011': 10}
ibmqx5;2018-07-05T16:00:48.965Z;{'0000000000000010': 133, '0000000000000011': 624, '1000000000000010': 42, '1000000000000011': 225}
ibmqx5;2018-07-05T16:00:49.052Z;{'0000000000000000': 96, '0000000000000001': 8, '0000000000000010': 88, '0000000000000011': 8, '1000000000000000': 439, '1000000000000001': 26, '1000000000000010': 342, '1000000000000011': 17}
ibmqx5;2018-07-05T16:00:49.194Z;{'0000000000000010': 106, '0000000000000011': 646, '1000000000000010': 28, '1000000000000011': 244}
ibmqx5;2018-07-05T16:00:49.250Z;{'0000000000000000': 65, '0000000000000001': 65, '0000000000000010': 498, '0000000000000011': 380, '1000000000000001': 2, '1000000000000010': 7, '1000000000000011': 7}
ibmqx5;2018-07-05T16:00:49.353Z;{'0000000000000010': 75, '0000000000000011': 679, '1000000000000010': 24, '1000000000000011': 246}
ibmqx5;2018-07-05T16:00:49.453Z;{'0000000000000000': 44, '0000000000000001': 3, '0000000000000010': 40, '0000000000000011': 1, '1000000000000000': 497, '1000000000000001': 21, '1000000000000010': 397, '1000000000000011': 21}
ibmqx5;2018-07-05T16:00:03.499Z;{'0000000000000010': 808, '0000000000000011': 15, '1000000000000010': 195, '1000000000000011': 6}
ibmqx5;2018-07-05T16:00:03.631Z;{'0000000000000000': 481, '0000000000000001': 499, '0000000000000010': 9, '0000000000000011': 7, '1000000000000000': 17, '1000000000000001': 10, '1000000000000011': 1}
ibmqx5;2018-07-05T16:00:03.772Z;{'0000000000000010': 769, '0000000000000011': 34, '1000000000000010': 214, '1000000000000011': 7}
ibmqx5;2018-07-05T16:00:03.911Z;{'0000000000000000': 525, '0000000000000001': 424, '0000000000000010': 23, '0000000000000011': 23, '1000000000000000': 19, '1000000000000001': 10}
ibmqx5;2018-07-05T16:00:03.946Z;{'0000000000000010': 692, '0000000000000011': 120, '1000000000000010': 188, '1000000000000011': 24}
ibmqx5;2018-07-05T16:00:04.076Z;{'0000000000000000': 513, '0000000000000001': 16, '0000000000000010': 371, '0000000000000011': 17, '1000000000000000': 55, '1000000000000001': 4, '1000000000000010': 46, '1000000000000011': 2}
ibmqx5;2018-07-05T16:00:04.169Z;{'0000000000000001': 1, '0000000000000010': 605, '0000000000000011': 183, '1000000000000010': 194, '1000000000000011': 41}
ibmqx5;2018-07-05T16:00:04.250Z;{'0000000000000000': 412, '0000000000000001': 337, '0000000000000010': 132, '0000000000000011': 123, '1000000000000000': 5, '1000000000000001': 9, '1000000000000010': 3, '1000000000000011': 3}
ibmqx5;2018-07-05T16:00:04.343Z;{'0000000000000010': 497, '0000000000000011': 338, '1000000000000010': 108, '1000000000000011': 81}
ibmqx5;2018-07-05T16:00:04.452Z;{'0000000000000000': 334, '0000000000000001': 18, '0000000000000010': 283, '0000000000000011': 15, '1000000000000000': 203, '1000000000000001': 8, '1000000000000010': 157, '1000000000000011': 6}
ibmqx5;2018-07-05T16:00:04.540Z;{'0000000000000010': 390, '0000000000000011': 421, '1000000000000010': 100, '1000000000000011': 113}
ibmqx5;2018-07-05T16:00:04.658Z;{'0000000000000000': 275, '0000000000000001': 8, '0000000000000010': 206, '0000000000000011': 9, '1000000000000000': 282, '1000000000000001': 15, '1000000000000010': 213, '1000000000000011': 16}
ibmqx5;2018-07-05T16:00:04.774Z;{'0000000000000010': 247, '0000000000000011': 569, '1000000000000010': 73, '1000000000000011': 135}
ibmqx5;2018-07-05T16:00:04.853Z;{'0000000000000000': 194, '0000000000000001': 12, '0000000000000010': 115, '0000000000000011': 3, '1000000000000000': 356, '1000000000000001': 18, '1000000000000010': 314, '1000000000000011': 12}
ibmqx5;2018-07-05T16:00:04.916Z;{'0000000000000010': 151, '0000000000000011': 645, '1000000000000010': 43, '1000000000000011': 185}
ibmqx5;2018-07-05T16:00:05.030Z;{'0000000000000000': 101, '0000000000000001': 94, '0000000000000010': 425, '0000000000000011': 374, '1000000000000000': 3, '1000000000000001': 2, '1000000000000010': 15, '1000000000000011': 10}
ibmqx5;2018-07-05T16:00:05.120Z;{'0000000000000010': 94, '0000000000000011': 720, '1000000000000010': 21, '1000000000000011': 189}
ibmqx5;2018-07-05T16:00:05.227Z;{'0000000000000000': 80, '0000000000000001': 67, '0000000000000010': 477, '0000000000000011': 373, '1000000000000000': 3, '1000000000000001': 2, '1000000000000010': 12, '1000000000000011': 10}
ibmqx5;2018-07-05T16:00:05.346Z;{'0000000000000010': 89, '0000000000000011': 739, '1000000000000010': 13, '1000000000000011': 183}
ibmqx5;2018-07-05T16:00:05.419Z;{'0000000000000000': 59, '0000000000000001': 60, '0000000000000010': 472, '0000000000000011': 412, '1000000000000000': 1, '1000000000000001': 5, '1000000000000010': 11, '1000000000000011': 4}
ibmqx5;2018-07-05T15:59:22.451Z;{'0000000000000010': 810, '0000000000000011': 13, '1000000000000010': 196, '1000000000000011': 5}
ibmqx5;2018-07-05T15:59:22.610Z;{'0000000000000000': 537, '0000000000000001': 23, '0000000000000010': 438, '0000000000000011': 19, '1000000000000000': 3, '1000000000000010': 2, '1000000000000011': 2}
ibmqx5;2018-07-05T15:59:22.767Z;{'0000000000000010': 792, '0000000000000011': 30, '1000000000000010': 200, '1000000000000011': 2}
ibmqx5;2018-07-05T15:59:22.889Z;{'0000000000000000': 505, '0000000000000001': 452, '0000000000000010': 23, '0000000000000011': 20, '1000000000000000': 9, '1000000000000001': 15}
ibmqx5;2018-07-05T15:59:22.970Z;{'0000000000000010': 731, '0000000000000011': 112, '1000000000000010': 159, '1000000000000011': 22}
ibmqx5;2018-07-05T15:59:23.084Z;{'0000000000000000': 455, '0000000000000001': 417, '0000000000000010': 66, '0000000000000011': 55, '1000000000000000': 17, '1000000000000001': 12, '1000000000000010': 2}
ibmqx5;2018-07-05T15:59:23.128Z;{'0000000000000010': 624, '0000000000000011': 200, '1000000000000010': 158, '1000000000000011': 42}
ibmqx5;2018-07-05T15:59:23.251Z;{'0000000000000000': 410, '0000000000000001': 21, '0000000000000010': 323, '0000000000000011': 24, '1000000000000000': 133, '1000000000000001': 3, '1000000000000010': 107, '1000000000000011': 3}
ibmqx5;2018-07-05T15:59:23.398Z;{'0000000000000010': 488, '0000000000000011': 343, '1000000000000010': 105, '1000000000000011': 88}
ibmqx5;2018-07-05T15:59:23.443Z;{'0000000000000000': 322, '0000000000000001': 279, '0000000000000010': 193, '0000000000000011': 198, '1000000000000000': 6, '1000000000000001': 12, '1000000000000010': 6, '1000000000000011': 8}
ibmqx5;2018-07-05T15:59:23.548Z;{'0000000000000010': 382, '0000000000000011': 449, '1000000000000010': 99, '1000000000000011': 94}
ibmqx5;2018-07-05T15:59:23.649Z;{'0000000000000000': 239, '0000000000000001': 209, '0000000000000010': 275, '0000000000000011': 278, '1000000000000000': 6, '1000000000000001': 7, '1000000000000010': 3, '1000000000000011': 7}
ibmqx5;2018-07-05T15:59:23.729Z;{'0000000000000010': 271, '0000000000000011': 563, '1000000000000010': 59, '1000000000000011': 131}
ibmqx5;2018-07-05T15:59:23.848Z;{'0000000000000000': 185, '0000000000000001': 159, '0000000000000010': 330, '0000000000000011': 324, '1000000000000000': 2, '1000000000000001': 7, '1000000000000010': 10, '1000000000000011': 7}
ibmqx5;2018-07-05T15:59:23.934Z;{'0000000000000010': 163, '0000000000000011': 674, '1000000000000010': 32, '1000000000000011': 155}
ibmqx5;2018-07-05T15:59:24.031Z;{'0000000000000000': 108, '0000000000000001': 6, '0000000000000010': 86, '0000000000000011': 7, '1000000000000000': 437, '1000000000000001': 22, '1000000000000010': 335, '1000000000000011': 23}
ibmqx5;2018-07-05T15:59:24.131Z;{'0000000000000010': 104, '0000000000000011': 718, '1000000000000010': 28, '1000000000000011': 174}
ibmqx5;2018-07-05T15:59:24.231Z;{'0000000000000000': 65, '0000000000000001': 7, '0000000000000010': 56, '0000000000000011': 7, '1000000000000000': 451, '1000000000000001': 28, '1000000000000010': 386, '1000000000000011': 24}
ibmqx5;2018-07-05T15:59:24.564Z;{'0000000000000010': 71, '0000000000000011': 729, '1000000000000010': 22, '1000000000000011': 202}
ibmqx5;2018-07-05T15:59:24.663Z;{'0000000000000000': 49, '0000000000000001': 7, '0000000000000010': 33, '1000000000000000': 486, '1000000000000001': 31, '1000000000000010': 397, '1000000000000011': 21}
ibmqx5;2018-07-05T15:58:35.766Z;{'0000000000000010': 738, '0000000000000011': 15, '1000000000000010': 262, '1000000000000011': 9}
ibmqx5;2018-07-05T15:58:35.853Z;{'0000000000000000': 556, '0000000000000001': 19, '0000000000000010': 426, '0000000000000011': 16, '1000000000000000': 3, '1000000000000001': 1, '1000000000000010': 3}
ibmqx5;2018-07-05T15:58:35.958Z;{'0000000000000010': 732, '0000000000000011': 33, '1000000000000010': 246, '1000000000000011': 13}
ibmqx5;2018-07-05T15:58:36.047Z;{'0000000000000000': 519, '0000000000000001': 20, '0000000000000010': 422, '0000000000000011': 30, '1000000000000000': 16, '1000000000000001': 1, '1000000000000010': 16}
ibmqx5;2018-07-05T15:58:36.304Z;{'0000000000000010': 664, '0000000000000011': 89, '1000000000000010': 249, '1000000000000011': 22}
ibmqx5;2018-07-05T15:58:36.246Z;{'0000000000000000': 461, '0000000000000001': 418, '0000000000000010': 64, '0000000000000011': 57, '1000000000000000': 11, '1000000000000001': 10, '1000000000000010': 1, '1000000000000011': 2}
ibmqx5;2018-07-05T15:58:36.335Z;{'0000000000000010': 575, '0000000000000011': 190, '1000000000000010': 186, '1000000000000011': 73}
ibmqx5;2018-07-05T15:58:36.401Z;{'0000000000000000': 409, '0000000000000001': 344, '0000000000000010': 121, '0000000000000011': 130, '1000000000000000': 9, '1000000000000001': 4, '1000000000000010': 1, '1000000000000011': 6}
ibmqx5;2018-07-05T15:58:36.608Z;{'0000000000000010': 461, '0000000000000011': 253, '1000000000000010': 187, '1000000000000011': 123}
ibmqx5;2018-07-05T15:58:36.629Z;{'0000000000000000': 345, '0000000000000001': 262, '0000000000000010': 220, '0000000000000011': 164, '1000000000000000': 13, '1000000000000001': 7, '1000000000000010': 7, '1000000000000011': 6}
ibmqx5;2018-07-05T15:58:36.716Z;{'0000000000000000': 1, '0000000000000010': 343, '0000000000000011': 383, '1000000000000010': 121, '1000000000000011': 176}
ibmqx5;2018-07-05T15:58:36.818Z;{'0000000000000000': 246, '0000000000000001': 208, '0000000000000010': 300, '0000000000000011': 247, '1000000000000000': 5, '1000000000000001': 5, '1000000000000010': 5, '1000000000000011': 8}
ibmqx5;2018-07-05T15:58:36.904Z;{'0000000000000010': 242, '0000000000000011': 515, '1000000000000010': 85, '1000000000000011': 182}
ibmqx5;2018-07-05T15:58:37.094Z;{'0000000000000000': 179, '0000000000000001': 2, '0000000000000010': 149, '0000000000000011': 5, '1000000000000000': 344, '1000000000000001': 22, '1000000000000010': 308, '1000000000000011': 15}
ibmqx5;2018-07-05T15:58:37.081Z;{'0000000000000010': 145, '0000000000000011': 608, '1000000000000010': 54, '1000000000000011': 217}
ibmqx5;2018-07-05T15:58:37.213Z;{'0000000000000000': 110, '0000000000000001': 8, '0000000000000010': 103, '0000000000000011': 6, '1000000000000000': 423, '1000000000000001': 19, '1000000000000010': 337, '1000000000000011': 18}
ibmqx5;2018-07-05T15:58:37.845Z;{'0000000000000010': 79, '0000000000000011': 678, '1000000000000010': 32, '1000000000000011': 235}
ibmqx5;2018-07-05T15:58:37.928Z;{'0000000000000000': 57, '0000000000000001': 2, '0000000000000010': 46, '0000000000000011': 2, '1000000000000000': 482, '1000000000000001': 23, '1000000000000010': 398, '1000000000000011': 14}
ibmqx5;2018-07-05T15:58:38.072Z;{'0000000000000010': 71, '0000000000000011': 686, '1000000000000010': 26, '1000000000000011': 241}
ibmqx5;2018-07-05T15:58:38.243Z;{'0000000000000000': 36, '0000000000000010': 38, '0000000000000011': 4, '1000000000000000': 503, '1000000000000001': 24, '1000000000000010': 390, '1000000000000011': 29}
ibmqx5;2018-07-05T15:56:57.596Z;{'0000000000000010': 689, '0000000000000011': 24, '1000000000000010': 301, '1000000000000011': 10}
ibmqx5;2018-07-05T15:56:57.721Z;{'0000000000000000': 525, '0000000000000001': 461, '0000000000000010': 10, '0000000000000011': 8, '1000000000000000': 14, '1000000000000001': 6}
ibmqx5;2018-07-05T15:56:57.807Z;{'0000000000000010': 679, '0000000000000011': 32, '1000000000000010': 295, '1000000000000011': 18}
ibmqx5;2018-07-05T15:56:57.910Z;{'0000000000000000': 508, '0000000000000001': 438, '0000000000000010': 24, '0000000000000011': 31, '1000000000000000': 14, '1000000000000001': 9}
ibmqx5;2018-07-05T15:56:58.005Z;{'0000000000000010': 674, '0000000000000011': 74, '1000000000000010': 241, '1000000000000011': 35}
ibmqx5;2018-07-05T15:56:58.099Z;{'0000000000000000': 449, '0000000000000001': 446, '0000000000000010': 46, '0000000000000011': 60, '1000000000000000': 13, '1000000000000001': 6, '1000000000000010': 3, '1000000000000011': 1}
ibmqx5;2018-07-05T15:56:58.223Z;{'0000000000000010': 586, '0000000000000011': 170, '1000000000000010': 215, '1000000000000011': 53}
ibmqx5;2018-07-05T15:56:58.272Z;{'0000000000000000': 384, '0000000000000001': 354, '0000000000000010': 132, '0000000000000011': 125, '1000000000000000': 12, '1000000000000001': 13, '1000000000000010': 3, '1000000000000011': 1}
ibmqx5;2018-07-05T15:56:58.373Z;{'0000000000000010': 411, '0000000000000011': 305, '1000000000000010': 185, '1000000000000011': 123}
ibmqx5;2018-07-05T15:56:58.536Z;{'0000000000000000': 340, '0000000000000001': 310, '0000000000000010': 188, '0000000000000011': 164, '1000000000000000': 5, '1000000000000001': 9, '1000000000000010': 4, '1000000000000011': 4}
ibmqx5;2018-07-05T15:56:58.580Z;{'0000000000000010': 338, '0000000000000011': 394, '1000000000000010': 133, '1000000000000011': 159}
ibmqx5;2018-07-05T15:56:58.671Z;{'0000000000000000': 221, '0000000000000001': 239, '0000000000000010': 282, '0000000000000011': 255, '1000000000000000': 3, '1000000000000001': 7, '1000000000000010': 6, '1000000000000011': 11}
ibmqx5;2018-07-05T15:56:58.756Z;{'0000000000000010': 210, '0000000000000011': 510, '1000000000000010': 111, '1000000000000011': 193}
ibmqx5;2018-07-05T15:56:58.851Z;{'0000000000000000': 154, '0000000000000001': 10, '0000000000000010': 131, '0000000000000011': 8, '1000000000000000': 386, '1000000000000001': 18, '1000000000000010': 301, '1000000000000011': 16}
ibmqx5;2018-07-05T15:56:58.953Z;{'0000000000000010': 137, '0000000000000011': 596, '1000000000000010': 53, '1000000000000011': 238}
ibmqx5;2018-07-05T15:56:59.043Z;{'0000000000000000': 87, '0000000000000001': 7, '0000000000000010': 86, '0000000000000011': 2, '1000000000000000': 462, '1000000000000001': 25, '1000000000000010': 340, '1000000000000011': 15}
ibmqx5;2018-07-05T15:56:59.168Z;{'0000000000000010': 93, '0000000000000011': 630, '1000000000000010': 33, '1000000000000011': 268}
ibmqx5;2018-07-05T15:56:59.220Z;{'0000000000000000': 61, '0000000000000001': 6, '0000000000000010': 49, '0000000000000011': 4, '1000000000000000': 485, '1000000000000001': 21, '1000000000000010': 377, '1000000000000011': 21}
ibmqx5;2018-07-05T15:56:59.349Z;{'0000000000000010': 71, '0000000000000011': 652, '1000000000000010': 28, '1000000000000011': 273}
ibmqx5;2018-07-05T15:56:59.471Z;{'0000000000000000': 41, '0000000000000001': 2, '0000000000000010': 37, '0000000000000011': 2, '1000000000000000': 493, '1000000000000001': 25, '1000000000000010': 403, '1000000000000011': 21}
ibmqx5;2018-07-05T15:56:15.515Z;{'0000000000000010': 724, '0000000000000011': 21, '1000000000000010': 269, '1000000000000011': 10}
ibmqx5;2018-07-05T15:56:16.011Z;{'0000000000000000': 536, '0000000000000001': 22, '0000000000000010': 438, '0000000000000011': 17, '1000000000000000': 6, '1000000000000010': 5}
ibmqx5;2018-07-05T15:56:16.167Z;{'0000000000000010': 678, '0000000000000011': 32, '1000000000000010': 301, '1000000000000011': 13}
ibmqx5;2018-07-05T15:56:16.289Z;{'0000000000000000': 513, '0000000000000001': 427, '0000000000000010': 28, '0000000000000011': 28, '1000000000000000': 12, '1000000000000001': 15, '1000000000000010': 1}
ibmqx5;2018-07-05T15:56:16.453Z;{'0000000000000000': 1, '0000000000000010': 633, '0000000000000011': 116, '1000000000000010': 240, '1000000000000011': 34}
ibmqx5;2018-07-05T15:56:16.817Z;{'0000000000000000': 466, '0000000000000001': 422, '0000000000000010': 66, '0000000000000011': 48, '1000000000000000': 12, '1000000000000001': 7, '1000000000000010': 2, '1000000000000011': 1}
ibmqx5;2018-07-05T15:56:17.029Z;{'0000000000000010': 552, '0000000000000011': 208, '1000000000000010': 206, '1000000000000011': 58}
